"","Timestamp","Age","Gender","self_employed","treatment","work_interfere","tech_company","seek_help","anonymity","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments","PersonID","CompanyID","CountryID"
"1029","8/29/14 10:32",40,"female","No","No","Never","Yes","No","Don't know","Yes","Yes","No","No","No","No","Don't know","No",NA,2356,216,46
"1030","8/29/14 10:33",34,"Male","No","No",NA,"No","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","No","Don't know","No",NA,3338,376,46
"1031","8/29/14 10:38",26,"Male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","No","No","Yes","No",NA,1597,203,46
"1032","8/29/14 10:38",31,"Male","No","Yes","Rarely","Yes","Don't know","Yes","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,4995,841,46
"1033","8/29/14 10:55",40,"Male","No","No","Sometimes","No","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","No",NA,2572,1157,46
"1034","8/29/14 10:59",31,"Female","No","Yes","Often","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes",NA,1543,1130,46
"1035","8/29/14 11:01",36,"M","No","No","Never","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","Yes",NA,2579,1012,46
"1036","8/29/14 11:02",35,"Male","No","No","Sometimes","Yes","No","Don't know","Maybe","No","No","Some of them","No","No","Don't know","No",NA,4279,778,8
"1037","8/29/14 11:04",26,"male","No","Yes","Sometimes","Yes","No","Yes","No","No","Yes","Yes","No","Maybe","Yes","No","The questions related to employer-provided health benefits are largely irrelevant to where I live Australia so I'd discount them.",2512,305,1
"1038","8/29/14 11:05",44,"m","No","No",NA,"No","Don't know","Yes","Yes","No","Some of them","No","No","No","No","No",NA,3348,837,46
"1039","8/29/14 11:11",34,"Female","No","No","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,2307,696,46
"1040","8/29/14 11:12",35,"Male","No","No",NA,"Yes","No","Don't know","No","No","No","No","No","No","Don't know","No",NA,1847,123,46
"1041","8/29/14 11:19",28,"female","No","Yes","Sometimes","Yes","No","Don't know","Yes","No","Some of them","Some of them","No","Maybe","No","No",NA,4683,412,46
"1042","8/29/14 11:20",33,"Male","No","No",NA,"Yes","Yes","Yes","No","No","Some of them","Yes","No","No","Yes","No",NA,4004,349,46
"1043","8/29/14 11:20",40,"M","No","Yes","Sometimes","Yes","Yes","Don't know","Yes","No","No","No","No","Maybe","Don't know","No",NA,3512,126,46
"1044","8/29/14 11:20",26,"Male","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,2310,195,46
"1045","8/29/14 11:22",29,"f","No","Yes","Often","No","No","Don't know","Maybe","No","Some of them","No","No","Yes","No","Yes",NA,2869,1176,45
"1046","8/29/14 11:23",26,"Female","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,4083,1066,8
"1047","8/29/14 11:24",33,"Malr","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","No","No","Don't know","No","I suffered of panic attacks and agoraphobia for about 10 years.",1828,1208,24
"1048","8/29/14 11:25",28,"Male","No","No","Sometimes","Yes","No","Don't know","No","No","Some of them","Some of them","No","No","Don't know","Yes",NA,1363,351,6
"1049","8/29/14 11:27",41,"Male","Yes","Yes","Often","No","Yes","Yes","No","No","Some of them","Some of them","No","No","Yes","Yes",NA,3638,625,46
"1050","8/29/14 11:32",39,"Male","Yes","Yes","Sometimes","Yes","Yes","Yes","No","No","Yes","Yes","No","Maybe","Yes","Yes","These result may be a tad confusing so a summary follows.* Currently self-employed so employer is me :)* Last place of employment was amazing when I first discovered I was bi-polar and helped me as long as I was there up to and including a mental health course for the whole team (although no mention why to others which was great).* I've never had a negative reaction yet but I know others who have.* I've been very lucky with company I keep which is why my experience is largely good.",2198,500,45
"1051","8/29/14 11:32",26,"female","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","No","Maybe","No","Yes","I should note one of the places my employer fails with regards to mental health is that the company-paid health insurance policy does not cover trans healthcare needs.",3228,952,46
"1052","8/29/14 11:33",23,"Female","No","No","Sometimes","No","No","Don't know","Yes","No","No","Some of them","No","Maybe","No","No",NA,1326,902,46
"1053","8/29/14 11:34",35,"Male","No","Yes","Often","Yes","No","Yes","No","No","Some of them","Some of them","No","Maybe","No","No",NA,1997,519,43
"1054","8/29/14 11:36",36,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No",NA,2611,150,46
"1055","8/29/14 11:39",42,"M","No","No","Rarely","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","No",NA,1919,859,46
"1056","8/29/14 11:40",39,"Male","No","Yes","Sometimes","Yes","Don't know","Yes","No","No","Some of them","Yes","No","No","Yes","No",NA,2317,175,46
"1057","8/29/14 11:43",27,"Male","No","No","Never","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Don't know","No",NA,2190,1095,46
"1058","8/29/14 11:44",33,"male","Yes","No","Never","Yes","No","No","Maybe","No","Some of them","Yes","No","Maybe","Yes","No",NA,2432,730,46
"1059","8/29/14 11:46",31,"Male ","No","Yes","Often","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,2292,307,8
"1060","8/29/14 11:53",28,"Female","No","Yes","Rarely","Yes","Yes","Yes","No","No","Some of them","Some of them","No","Yes","Don't know","No",NA,4765,215,46
"1061","8/29/14 11:54",29,"Female","No","Yes","Often","No","No","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No",NA,2917,132,46
"1062","8/29/14 11:56",27,"Male","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","No","No","Maybe","No","No",NA,1702,16,46
"1063","8/29/14 12:00",44,"M","Yes","No","Never","Yes","No","Yes","No","No","No","No","No","No","Don't know","No",NA,3390,722,46
"1064","8/29/14 12:08",25,"Male","No","Yes","Often","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,3374,680,46
"1065","8/29/14 12:15",24,"male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No","Thank you this is very important.",2730,104,18
"1066","8/29/14 12:20",25,"Male","No","Yes","Often","No","No","Yes","No","No","Some of them","Yes","No","Maybe","No","Yes",NA,4285,109,40
"1067","8/29/14 12:26",34,"M","No","No","Never","Yes","Don't know","Don't know","Maybe","Maybe","No","Some of them","No","Maybe","Don't know","No",NA,1136,793,46
"1068","8/29/14 12:27",26,"Male","No","No","Never","No","Don't know","Don't know","Maybe","No","No","Yes","No","No","Don't know","No",NA,4148,210,46
"1069","8/29/14 12:45",48,"Male","No","No","Never","No","Yes","Yes","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA,2878,754,46
"1070","8/29/14 12:48",34,"Male","No","No",NA,"Yes","No","Don't know","Yes","Maybe","Some of them","No","No","Maybe","No","No",NA,4282,419,19
"1071","8/29/14 12:54",39,"Female","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No","I've never heard of a workplace that would actually allow you to call off for mental health reasons. So many places require a doctor's note for calling off sick. It's all set up to make you feel worse if you can't just suck it up. Thanks for working to change this!!!",4648,1019,46
"1072","8/29/14 13:17",43,"Male","No","No","Sometimes","Yes","Yes","Don't know","Maybe","No","No","No","No","No","Don't know","No",NA,4909,897,46
"1073","8/29/14 13:23",41,"M","No","No","Rarely","Yes","Yes","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","Yes",NA,1280,912,46
"1074","8/29/14 13:58",25,"Male","No","No","Never","No","No","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA,3275,932,46
"1075","8/29/14 14:04",31,"m","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","No","No",NA,1086,504,46
"1076","8/29/14 14:09",40,"Male","No","Yes","Sometimes","Yes","Yes","Yes","Yes","Yes","No","No","No","Maybe","No","Yes",NA,3985,384,46
"1077","8/29/14 14:31",43,"Male","Yes","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","No","This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.",3299,811,46
"1078","8/29/14 14:51",27,"Female","No","Yes","Often","Yes","Yes","Yes","Maybe","No","Yes","Some of them","No","Maybe","No","Yes","I answered based on previous job at large technical company where I was pushed out of my role within 3 months of disclosing diagnosis.I had been struggling for 3 months prior to disclosure and was incredibly relieved when finally diagnosed. Growing up in a family open about mental health and also at the end of my rope I immediately shared with management what was going on. I requested a temporary reduced workload so I could reduce anxiety. (At time I didn't know it was anxiety as took me a year to accept that the (to me) deserved stress was anxiety caused by my core diagnosis.) When disclosing I didn't deeply understand details of the state of my mental health; I simply knew I was so stressed out by having been unable to get myself to do work in three months that I couldn't juggle all that was currently on my plate.It was at this point my direct manager and I began an almost daily struggle. After working on a single project and making progress (compared to 3 months before diagnosis when management didn't even know how bad I was doing) I requested increasing my workload. This was never granted; boss said I hadn't proved myself and implied I could not be trusted.Two huge issues stick out to me from that experience:1) Company assumes things would be better and back to 100% within months. They did not understand what one goes through when figuring out meds: things at times got worse. They did not understand how long it takes until meds are figured out: mine took two years. They most certainly would not truly understand why to this day four years later despite being stable I'm in counseling every other week in addition to being on meds. Rather than supporting that it would be seen as oh I'm sorry. I was a problem to my manager because he didn't see improvements each week.2) Accomodations.- There was no option for me to reduce work temporarily to part-time (too complicated). Instead they pushed me to take disability leave. I told them that wouldn't help; they told me to double-check with care providers. That required me to see a psychologist unnecessarily as psychologist said I didn't qualify for leave. (Expensive unnecessary appointment).- The assistance I needed the most at work was understanding: I was open but my manager told me to not tell my co-worker assigned to support me. That was disasterous for colleague's stress/frustration levels. He knew something was up but was barred from asking and I was implied it was better to keep my mouth shut.- Accommodations weren't understood by even Benefits as they're not trained in mental health nor do they have people come in to assess how they're doing in supporting those with mental health issues. Should be no different than people coming in to assess for physical accessibility of the workplace. When in a meeting with my manager supervised by HR I shouldn't feel like I'm asking too much of manager when requesting he put the negative critiques on the back burner and help me figure out whether I'm doing anything right. That this didn't stop him from coming into my office that same day and putting on my dick hat to yell at me for something that wasn't even my fault (he had brought in co-worker for this yelling and turned to finish yelling at this person): FUCKING UNACCEPTABLE.While I will never return to that company and as such took the severance package I will NEVER agree with their legal reason for being unable to do the job: me being medically disqualified from this role. I was too expensive in the short term for them; I'm not worth the cost.",1331,961,46
"1079","8/29/14 14:59",37,"female","No","Yes","Sometimes","Yes","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No","If a man in tech is afraid of speaking up about these things it is even worse for women in tech who are already fearful of and fighting against the stigma of incompetence.  On the other hand if a female in tech does not commiserate with her male coworkers on mental health problems she will no longer be seen as a team player. It is really a catch-22 for women in STEM.",2023,1008,46
"1080","8/29/14 15:10",32,"male","Yes","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","Yes","No","Maybe","No","No",NA,1964,639,29
"1081","8/29/14 15:59",25,"Male","No","Yes","Often","Yes","No","Yes","Maybe","No","Yes","Yes","No","Maybe","No","No",NA,3034,792,46
"1082","8/29/14 16:07",29,"Male","No","Yes","Often","Yes","Yes","Don't know","No","Maybe","Yes","Yes","Maybe","No","Yes","No","Autism is a bitch for those living with it and living it. For the past years I've really been working hard to get myself (known) in the community. The people in the community that know can be counted on one hand. In general I'm not telling anyway unless it really matters and it would be a gain in some way or the other. Not because I don't trust the community members close to me but because I don't want to be that guy. And IMHO it doesn't and shouldn't matter but sadly some people are funky about that. Yet sometimes I wan't to tell everyone what I've been through and share my lessons learned.",4576,120,29
"1083","8/29/14 16:17",30,"Female","No","Yes","Often","No","No","Don't know","Yes","No","No","No","No","Maybe","No","No","This issue for me is very real at the moment. I have missed several days of work recently because of a bad reaction to a depression/anxiety drug and I hate not being able to discuss it with my boss without worrying that I will be labeled a liability. ",2185,975,46
"1084","8/29/14 16:21",34,"female","No","Yes","Often","No","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Yes","No",NA,4546,556,8
"1085","8/29/14 16:30",32,"male","No","Yes","Sometimes","No","Yes","Yes","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No",NA,4442,249,45
"1086","8/29/14 16:50",37,"male","No","No",NA,"Yes","No","Yes","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,4809,991,18
"1087","8/29/14 16:51",41,"male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Yes","Yes","No","No","Yes","No",NA,3581,375,18
"1088","8/29/14 16:56",38,"male","No","No","Never","No","Yes","Don't know","Yes","Maybe","Some of them","No","No","No","No","No",NA,4418,925,46
"1089","8/29/14 17:04",32,"Male","No","Yes","Sometimes","Yes","Don't know","Yes","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA,3167,647,46
"1090","8/29/14 17:04",28,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No",NA,4710,852,46
"1091","8/29/14 17:26",11,"male","Yes","No","Never","Yes","No","Yes","No","No","Some of them","Some of them","No","Maybe","Yes","No",NA,3326,416,46
"1092","8/29/14 17:32",43,"male","No","No","Never","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No",NA,3600,1053,46
"1093","8/29/14 17:35",32,"Male","No","Yes","Often","Yes","No","Don't know","Yes","No","Yes","Yes","No","Yes","No","No",NA,4099,269,46
"1094","8/29/14 17:54",25,"M","No","Yes","Sometimes","Yes","Don't know","Yes","Yes","No","No","No","No","No","Yes","No",NA,2078,329,46
"1095","8/29/14 18:33",37,"Male","No","Yes","Sometimes","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No",NA,3534,673,46
"1096","8/29/14 18:39",36,"male","Yes","Yes","Sometimes","No","No","No","No","No","No","No","No","No","No","Yes",NA,3327,918,46
"1097","8/29/14 19:32",24,"Male","No","Yes","Rarely","Yes","No","Don't know","No","No","Yes","Yes","Maybe","Yes","Yes","No",NA,4183,489,46
"1098","8/29/14 19:34",40,"male","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes","Really manager dependent. I have had managers who work with my strengths and others who want my to work on my weaknesses which are directly tied to my mental issues. ",1474,414,46
"1099","8/29/14 20:53",29,"Male","No","No",NA,"No","Don't know","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No","Though it doesn't affect me (male) good job for making the Gender field a text input instead of a drop down of only two options.",4945,1091,46
"1100","8/29/14 20:53",43,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Yes","Some of them","No","No","Yes","No",NA,2290,103,46
"1101","8/29/14 21:26",29,"Male","No","No",NA,"Yes","Yes","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","Don't know","No",NA,4232,1231,46
"1102","8/29/14 21:28",26,"Male","No","No","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,3858,908,46
"1103","8/29/14 21:40",33,"Female","Yes","Yes","Often","Yes","No","No","Yes","Yes","No","No","No","Maybe","No","Yes",NA,1045,624,8
"1104","8/29/14 22:08",35,"Female","No","No","Sometimes","Yes","No","Don't know","No","No","Yes","Some of them","No","No","Yes","No",NA,2434,322,46
"1105","8/29/14 23:51",45,"M","No","No","Never","Yes","No","Don't know","Yes","Maybe","Some of them","No","No","Maybe","Don't know","No",NA,4789,1128,46
"1106","8/30/14 00:09",25,"Male","No","Yes","Rarely","Yes","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Don't know","No",NA,2100,1143,46
"1107","8/30/14 03:55",50,"male","Yes","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","Yes","No","No","Don't know","No",NA,3133,1104,16
"1108","8/30/14 05:05",26,"male","No","Yes","Rarely","Yes","Don't know","Don't know","No","No","Yes","Yes","Maybe","Yes","Yes","No",NA,1808,1068,1
"1109","8/30/14 05:47",33,"female","No","Yes","Often","Yes","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No",NA,4253,1026,46
"1110","8/30/14 06:48",30,"Male","No","No","Often","Yes","No","No","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,3254,1083,21
"1111","8/30/14 07:31",33,"male","No","Yes","Sometimes","Yes","Don't know","Yes","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,3087,413,12
"1112","8/30/14 11:48",29,"M","No","Yes","Often","Yes","No","Yes","Maybe","Maybe","Yes","Some of them","No","Yes","No","No",NA,3839,465,16
"1113","8/30/14 12:35",37,"male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","No","Maybe","Yes","Don't know","No",NA,4782,1234,18
"1114","8/30/14 13:23",25,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Yes","Yes","Maybe","Yes","Don't know","No","I was (wrongly) diagnosed clinically depressed at 12 then bipolar I at 15 and medicated for a decade until decided myself to go drug free. Since then I've never been happier. Insomnia and my insatiablility for learning and programming have always had a symbiotic  relationship.It might also bear mentioning that I'm self-employed in addition to my more traditional day job.",4853,477,46
"1115","8/30/14 13:48",40,"m","No","No",NA,"No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,1794,1139,46
"1116","8/30/14 13:55",24,"Male","No","No","Sometimes","Yes","No","Yes","Maybe","No","No","No","No","Maybe","Don't know","Yes",NA,2145,320,8
"1117","8/30/14 14:00",40,"Male","No","Yes","Never","Yes","Don't know","Don't know","Maybe","No","Yes","Some of them","No","Maybe","Don't know","No",NA,2613,541,45
"1118","8/30/14 15:57",46,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","Yes","Maybe","No","Some of them","No","Maybe","Don't know","No",NA,3829,113,46
"1119","8/30/14 16:13",38,"Male","No","Yes","Rarely","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Don't know","No",NA,3781,617,46
"1120","8/30/14 16:38",34,"Male","No","No","Never","Yes","No","Don't know","Yes","Yes","No","No","No","No","Don't know","No","My employer currently does not offer any health insurance I have to get that on my own.  However at past positions I have had health insurance but no one ever mentioned mental health issues nor would I wish to discuss those with my co-workers bosses etc for fear of negative reception.",1628,426,46
"1121","8/30/14 18:29",32,"Male","Yes","Yes","Rarely","Yes","Yes","Yes","No","No","Some of them","Yes","No","Yes","No","Yes",NA,2132,756,45
"1122","8/30/14 19:35",44,"Male","No","Yes","Sometimes","No","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No",NA,4119,237,45
"1123","8/30/14 19:56",33,"Female","No","Yes","Never","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No",NA,2991,276,45
"1124","8/30/14 20:12",45,"female","No","Yes","Rarely","No","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,4600,470,46
"1125","8/30/14 20:19",35,"Male","No","No",NA,"Yes","Don't know","Yes","No","No","No","No","No","No","Yes","No","Mental health at work is not an issue if you leave work problems at work that may be easier for those of us not in a support role.",4421,1138,46
"1126","8/30/14 20:43",26,"Male","Yes","Yes","Often","Yes","No","Don't know","Maybe","No","Yes","Yes","Maybe","Yes","No","Yes",NA,4556,833,18
"1127","8/30/14 20:46",20,"female","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,4323,614,46
"1128","8/30/14 20:55",-1,"p","Yes","Yes","Often","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","password: testered",3553,454,46
"1129","8/31/14 04:31",37,"Male","No","No","Sometimes","Yes","No","Yes","Maybe","No","Some of them","Yes","No","Maybe","Yes","No",NA,4755,1062,29
"1130","8/31/14 09:19",28,"male","No","No",NA,"No","No","Yes","Maybe","No","No","No","No","Yes","No","No",NA,1103,738,46
"1131","8/31/14 15:03",42,"F","No","Yes","Sometimes","No","No","Don't know","Yes","No","Some of them","Some of them","No","Yes","No","No",NA,2019,645,46
"1132","8/31/14 15:23",32,"male","No","No",NA,"Yes","No","Don't know","Maybe","No","No","No","No","No","Don't know","Yes",NA,2087,979,45
"1133","8/31/14 16:48",36,"F","No","Yes","Rarely","Yes","No","Yes","Maybe","Maybe","Some of them","No","No","No","Don't know","No",NA,4121,12,46
"1134","8/31/14 22:11",27,"M","No","No","Rarely","Yes","Yes","No","Yes","No","No","No","No","Maybe","No","Yes",NA,4744,527,30
"1135","8/31/14 22:16",27,"M","No","No","Rarely","Yes","Yes","No","Yes","No","No","No","No","Maybe","No","Yes",NA,1968,508,30
"1136","9/1/14 04:28",27,"Male","No","Yes","Sometimes","No","No","Yes","Maybe","No","Yes","Yes","Maybe","Maybe","No","No","suffer from CR-PTSD so all answered based on that",1943,1184,45
"1137","9/1/14 06:52",25,"Male","No","Yes","Sometimes","Yes","No","Yes","No","No","Some of them","Yes","No","Maybe","Yes","No","Since being advised by Occupational Health that the tempo and spontenaity of the office environment was likely to have a negative effect on my mental health (I'm schizoaffective) I've been moved to 100% remote (home) working. The company have furnished a home office for me and I am only required to attend the office once a month to keep in touch",4337,1146,45
"1138","9/1/14 06:53",41,"M","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,1145,197,45
"1139","9/1/14 08:19",23,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","No","No","No","No","Don't know","No",NA,2147,615,18
"1140","9/1/14 08:23",21,"Male","No","Yes","Sometimes","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,1745,825,45
"1141","9/1/14 09:12",26,"Male","No","Yes","Often","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Don't know","No",NA,1482,1209,28
"1142","9/1/14 09:15",29,"Male","No","No","Rarely","Yes","Don't know","Don't know","Maybe","Maybe","No","No","No","Yes","Don't know","Yes",NA,1170,225,42
"1143","9/1/14 10:06",28,"male","No","No","Sometimes","No","No","Don't know","Yes","Maybe","No","No","No","No","Don't know","Yes",NA,4491,729,4
"1144","9/1/14 10:40",27,"female","No","No",NA,"No","No","Yes","Maybe","No","No","No","No","Yes","Yes","No",NA,4865,731,45
"1145","9/1/14 12:00",23,"Male","No","No","Never","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No",NA,3270,950,23
"1146","9/1/14 12:45",26,"F","No","No","Sometimes","Yes","No","Don't know","Maybe","No","No","No","No","No","Don't know","No",NA,3959,1215,46
"1147","9/1/14 17:59",38,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Yes","Don't know","No",NA,2551,128,45
"1148","9/1/14 21:03",39,"M","No","Yes","Sometimes","No","No","Yes","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Yes","No","Despite the impression that several 'no' responses might give my employer has been very supportive. But then I work in health care.",1050,383,45
"1149","9/1/14 21:34",35,"M","No","Yes","Often","No","Yes","Don't know","Yes","No","No","Some of them","No","Yes","Don't know","No",NA,3215,85,46
"1150","9/1/14 22:58",32,"male","No","No","Rarely","Yes","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Don't know","No",NA,3159,352,46
"1151","9/2/14 03:13",32,"Male","No","Yes","Sometimes","Yes","Yes","Yes","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","Yes",NA,4829,1111,46
"1152","9/2/14 04:00",26,"Male","No","No","Never","Yes","No","Don't know","Yes","Maybe","Some of them","No","No","Maybe","Don't know","No",NA,3331,591,45
"1153","9/2/14 08:00",38,"Male","No","Yes","Rarely","Yes","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","No","No",NA,3439,690,8
"1154","9/2/14 08:24",34,"Female","No","No","Rarely","No","Yes","Yes","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,2202,945,45
"1155","9/2/14 09:57",39,"Male","No","Yes","Often","No","No","Don't know","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,2805,768,46
"1156","9/2/14 13:18",32,"male","Yes","No","Never","Yes","No","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,2189,528,8
"1157","9/2/14 17:04",37,"Male","Yes","No","Never","Yes","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","Don't know","No",NA,1923,851,29
"1158","9/2/14 20:23",31,"male","No","Yes","Never","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No","When I've had a depression I was lucky to have an awesome manager who was very understanding and found a budget to pay for my therapy sessions.",3177,1001,45
"1159","9/2/14 20:57",30,"m","No","Yes","Rarely","Yes","No","Don't know","No","No","No","No","No","No","Don't know","No","People have often felt uncomfortable with my story while most of it happened a decade ago. I used to be quite open about it and have since kept it quietly tucked away. While I sometimes have waves of depression I have learned to cope with the affects.",3003,676,46
"1160","9/3/14 01:32",51,"M","No","No","Never","Yes","Don't know","Don't know","Yes","No","No","No","No","No","No","No",NA,4752,200,38
"1161","9/3/14 13:09",29,"M","No","Yes","Sometimes","Yes","No","Don't know","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,2733,1154,46
"1162","9/4/14 06:23",31,"Male","No","No","Never","Yes","Yes","Don't know","Maybe","Yes","Some of them","No","No","No","Yes","No",NA,4625,332,45
"1163","9/4/14 08:35",31,"Male","No","No",NA,"Yes","No","Don't know","Yes","Yes","No","No","No","No","Don't know","No",NA,3089,1212,21
"1164","9/4/14 17:38",26,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,3565,1039,46
"1165","9/4/14 23:42",46,"Female","No","Yes","Often","No","No","Yes","Maybe","No","Some of them","Some of them","No","Maybe","No","No",NA,3878,876,46
"1166","9/5/14 14:15",32,"Male","No","No","Sometimes","Yes","Don't know","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No",NA,2638,560,46
"1167","9/5/14 14:19",29,"Male","No","Yes","Sometimes","No","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,4056,185,46
"1168","9/8/14 00:52",34,"male","No","No","Never","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No",NA,2040,1014,34
"1169","9/8/14 16:46",26,"Male","No","No","Often","Yes","No","No","Yes","No","No","No","No","Maybe","Yes","No",NA,2577,834,10
"1170","9/8/14 21:30",32,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No",NA,3540,1044,46
"1171","9/9/14 13:49",29,"Male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","No","No",NA,1770,1033,46
"1172","9/11/14 17:00",30,"Male","No","No",NA,"No","Yes","Don't know","Yes","Maybe","No","No","No","No","Don't know","No",NA,3971,102,46
"1173","9/12/14 19:18",40,"F","No","Yes","Sometimes","Yes","Yes","Yes","No","No","Yes","Yes","No","Maybe","Yes","Yes",NA,2912,202,46
